Unnamed: 0,initial_answer_display,initial_answer,gt_answer,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,final_answer,change_of_mind,other_llm_accuracy,city,actual_latitude,alt_latitude
662,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pānrepatti,27.1875,28.775
663,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Kohtla-Järve,63.1125,66.825
664,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Hershey,42.8125,45.325
665,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Dezfūl,34.425,36.45
666,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Folkestone,47.9,44.7
667,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Xudat,39.0,36.4
668,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Cross Lanes,40.8125,43.225
669,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Ewarton,17.0625,15.925
670,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Liaojiayuan,27.5625,25.725
671,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Westerland,51.475,48.05
672,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Dęblin,54.825,58.05
673,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Blytheville,33.6625,31.425
674,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Lavrentiya,69.7,73.8
675,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Kurşunlu,38.25,35.7
676,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Qo‘ng‘irot Shahri,45.7,48.4
677,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Fructuoso de Bagés,39.1875,36.575
678,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Montemurlo,41.1625,38.425
679,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Fortaleza dos Nogueiras,-7.3375,-7.775
680,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Khagam,29.0125,30.725
681,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Valencia,8.8125,9.325
682,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Chalco,43.775,46.35
683,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pyeongtaek,39.3125,41.625
684,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Urganch,44.1875,46.775
685,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Jessore,24.65,26.1
686,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Altınova,43.2375,45.775
687,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Najrīj,29.0625,27.125
688,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Zhongshan,37.0875,39.275
689,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Ortakent,39.425,41.75
690,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Sanaur,28.4125,26.525
691,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Vilankulo,-20.625,-19.25
692,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Haldipur,13.4125,12.525
693,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Nuevo Ideal,23.3375,21.775
694,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Banning,31.7875,29.675
695,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Thatta,26.25,27.8
696,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pharkia,24.2875,22.675
697,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,San Juan,12.9375,12.075
698,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Stara Zagora,45.05,47.7
699,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,West Auckland,51.1875,47.775
700,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Cox’s Bāzār,20.0625,18.725
701,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Carpina,-8.3875,-8.875
702,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Bửu Long,11.675,12.35
703,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Buzuluk,49.5,46.2
704,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Mouzaïa,38.775,41.05
705,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Cornedo Vicentino,42.75,39.9
706,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Vembaditālam,12.2125,12.925
707,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bayat,37.975,35.45
708,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Talne,45.8375,42.775
709,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Ambatofotsy,-23.15,-24.5
710,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bāpaura,27.0,25.2
711,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Peterlee,58.2125,61.625
712,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tierra Amarilla,-29.2125,-30.925
713,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Mesetas,3.6125,3.825
714,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Quakertown,42.9375,45.475
715,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Pedro Sacatepéquez,13.775,12.85
716,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Makamba,-4.3625,-4.625
717,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Espera Feliz,-19.3125,-18.025
718,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,La Plata,36.1,33.7
719,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Fontenay-sous-Bois,45.8375,42.775
720,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tecoh,22.0,23.3
721,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Comapa,20.3875,21.575
722,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Pragatinagar,29.425,31.15
723,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Kappeln,51.275,47.85
724,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Celaya,21.7875,23.075
725,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Saboeiro,-6.9125,-7.325
726,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Abū Dīs,33.775,35.75
727,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Monteroni di Lecce,37.7875,35.275
728,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Douar Laouamra,29.8125,27.825
729,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bắc Ninh,22.525,23.85
730,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Antonio,13.975,13.05
731,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Siliancun,21.2875,19.875
732,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,60,Xiushui,25.5125,27.025
733,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Gasparillo,10.95,11.6
734,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Lugoj,42.85,40.0
735,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Ceadîr-Lunga,48.8875,51.775
736,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Neustadt am Rübenberge,55.7875,59.075
737,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Haymā’,21.2375,22.475
738,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Anselmo,35.625,33.25
739,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,1,60,Toyohashi,32.625,30.45
740,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Veszprém,50.0375,52.975
741,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Aerzen,48.75,45.5
742,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Rio Grande City,28.05,29.7
743,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Alwar,29.225,30.95
744,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Nāhan,28.6875,26.775
745,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Laranjal Paulista,-24.45,-25.9
746,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Zarzis,35.5875,37.675
747,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Savelugu,10.2,10.8
748,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Acajutla,14.45,15.3
749,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Minto,41.1625,38.425
750,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,60,Ban Pa Sak,17.8625,18.925
751,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,The Nation / La Nation,48.225,51.05
752,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Mealhada,37.875,35.35
753,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Lower Pottsgrove,37.775,35.25
754,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bayugan,8.1625,7.625
755,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Castel Volturno,38.4375,35.875
756,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Zdzieszowice,47.25,44.1
757,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tortolì,42.4,44.9
758,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Svobodnyy,48.1875,44.975
759,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Paraibuna,-24.8625,-26.325
760,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Los Alamos,38.1375,40.375
761,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tocaima,4.2125,3.925
762,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Santa Barbara,15.0,14.0
763,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Zamalkā,35.6,37.7
764,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Qādiān,33.7875,35.775
765,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Jiamusi,49.725,52.65
766,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Marib,16.4625,17.425
767,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Sidi Abdellah Ben Taazizt,31.875,29.75
768,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,San José Tenango,17.0625,15.925
769,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,1,60,Chavuttahalli,11.625,10.85
770,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Burton upon Trent,49.5,46.2
771,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Corby,49.2125,45.925
772,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Quyang,24.9375,23.275
773,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Kwale,-4.4625,-4.725
774,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Zschopau,53.9625,57.125
775,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Lānjī,22.85,24.2
776,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Mühlhausen,46.125,43.05
777,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Zorgo,12.975,13.75
778,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Southeast,43.9875,46.575
779,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Jeumont,53.4375,56.575
780,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Cockeysville,41.9625,44.425
781,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Nāngloi Jāt,30.4875,32.275
782,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Hockley,54.825,58.05
783,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Bussolengo,42.65,39.8
784,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Briceño,7.55,8.0
785,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Biot,40.875,38.15
786,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Nha Trang,12.975,13.75
787,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Rocky River,44.0875,46.675
788,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Mulukukú,12.375,11.55
789,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Chulym,58.55,62.0
790,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Santa Rosa,-35.2875,-37.375
791,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Nimmekal,18.2875,19.375
792,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Fukuyoshi,35.8,37.9
793,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Kaspiyskiy,48.2375,51.075
794,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tumbao,7.55,8.0
795,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Cairo Montenotte,41.625,38.85
796,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Divnoye,48.775,51.65
797,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Caçapava,-24.55,-26.0
798,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Hikari,31.875,29.75
799,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Vohburg an der Donau,51.85,54.9
800,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Bicas,-23.0625,-24.425
801,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Kanbara,32.9125,30.725
802,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Gyapekurom,7.125,6.65
803,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Thāthūpur,24.375,22.75
804,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,60,Ampasimazava,-16.5875,-15.475
805,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Spittal an der Drau,49.725,52.65
806,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Walthamstow,54.825,58.05
807,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,60,Sihecun,21.0875,19.675
808,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Frankfort,44.0875,46.675
809,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Higüey,19.7625,20.925
810,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,60,Western Springs,39.1875,36.575
811,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Mandoto,-18.375,-17.15
812,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pānrepatti,27.1875,28.775
813,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Kohtla-Järve,63.1125,66.825
814,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Hershey,42.8125,45.325
815,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Dezfūl,34.425,36.45
816,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Folkestone,47.9,44.7
817,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Xudat,39.0,36.4
818,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Cross Lanes,40.8125,43.225
819,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Ewarton,17.0625,15.925
820,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Liaojiayuan,27.5625,25.725
821,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Westerland,51.475,48.05
822,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Dęblin,54.825,58.05
823,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Blytheville,33.6625,31.425
824,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,60,Lavrentiya,69.7,73.8
825,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Kurşunlu,38.25,35.7
826,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,60,Qo‘ng‘irot Shahri,45.7,48.4
827,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Fructuoso de Bagés,39.1875,36.575
828,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Montemurlo,41.1625,38.425
829,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Fortaleza dos Nogueiras,-7.3375,-7.775
830,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Khagam,29.0125,30.725
831,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,60,Valencia,8.8125,9.325
832,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Chalco,43.775,46.35
833,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pyeongtaek,39.3125,41.625
834,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Urganch,44.1875,46.775
835,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Jessore,24.65,26.1
836,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Altınova,43.2375,45.775
837,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Najrīj,29.0625,27.125
838,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Zhongshan,37.0875,39.275
839,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Ortakent,39.425,41.75
840,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,60,Sanaur,28.4125,26.525
841,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Vilankulo,-20.625,-19.25
842,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Haldipur,13.4125,12.525
843,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Nuevo Ideal,23.3375,21.775
844,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Banning,31.7875,29.675
845,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Thatta,26.25,27.8
846,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Pharkia,24.2875,22.675
847,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,San Juan,12.9375,12.075
848,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Stara Zagora,45.05,47.7
849,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,West Auckland,51.1875,47.775
850,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Cox’s Bāzār,20.0625,18.725
851,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Carpina,-8.3875,-8.875
852,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Bửu Long,11.675,12.35
853,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Buzuluk,49.5,46.2
854,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Mouzaïa,38.775,41.05
855,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Cornedo Vicentino,42.75,39.9
856,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Vembaditālam,12.2125,12.925
857,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bayat,37.975,35.45
858,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Talne,45.8375,42.775
859,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Ambatofotsy,-23.15,-24.5
860,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Bāpaura,27.0,25.2
861,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Peterlee,58.2125,61.625
862,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tierra Amarilla,-29.2125,-30.925
863,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Mesetas,3.6125,3.825
864,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Quakertown,42.9375,45.475
865,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,San Pedro Sacatepéquez,13.775,12.85
866,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,60,Makamba,-4.3625,-4.625
867,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Espera Feliz,-19.3125,-18.025
868,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,La Plata,36.1,33.7
869,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,60,Fontenay-sous-Bois,45.8375,42.775
870,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Tecoh,22.0,23.3
871,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,60,Comapa,20.3875,21.575
